"스프링 데이터에서 도메인 클래스를 생성자 최적화를 위해 어떤 제약 조건을 따라야 하나요?","스프링 데이터에서 도메인 클래스를 생성자 최적화를 위해 다음과 같은 제약 조건을 따라야 합니다: private 클래스가 아니어야 하며, static이 아닌 내부 클래스가 아니어야 하고, CGLib 프록시 클래스가 아니어야 합니다. 또한, 스프링 데이터에서 사용할 생성자는 private이 아니어야 합니다. 이러한 조건 중 하나라도 일치하면 스프링 데이터는 리플렉션을 통해 엔티티 인스턴스를 생성합니다. (출처: https://docs.spring.io/spring-data/commons/reference/3.3/object-mapping.html)"
"스프링 데이터에서 엔티티의 인스턴스가 생성된 후, 어떤 알고리즘을 사용하여 나머지 영구적 속성을 설정하나요?","스프링 데이터에서 엔티티의 인스턴스가 생성된 후, 엔티티 클래스의 나머지 영구적 속성을 설정하기 위해 다음과 같은 알고리즘을 사용합니다: 속성이 불변이지만 with... 메서드를 노출하는 경우, with... 메서드를 사용하여 새로운 엔티티 인스턴스를 생성하고 새로운 속성 값을 설정합니다. 속성 접근(즉, getter 및 setter를 통한 접근)이 정의된 경우, setter 메서드를 호출합니다. 속성이 가변적인 경우, 필드를 직접 설정합니다. 속성이 불변인 경우, 지속성 작업에 사용되는 생성자를 사용하여 인스턴스의 복사본을 만듭니다. 기본적으로 필드 값을 직접 설정합니다. (출처: https://docs.spring.io/spring-data/commons/reference/3.3/object-mapping.html)"
"스프링 데이터 레파지토리 추상화의 목표는 무엇인가요?","다양한 지속성 저장소에 대한 데이터 액세스 레이어를 구현하는 데 필요한 보일러플레이트 코드의 양을 크게 줄이는 것입니다. (출처: https://docs.spring.io/spring-data/commons/reference/3.3/repositories.html)"
"스프링 데이터 레파지토리 개념과 인터페이스에 대한 자세한 정보를 얻을 수 있는 곳은 어디인가요?","스프링 데이터 레파지토리 문서와 모듈에서 확인할 수 있습니다. 이 장에서는 핵심 개념과 인터페이스에 대한 설명을 제공하며, 정보는 스프링 데이터 공용 모듈에서 가져옵니다. (출처: https://docs.spring.io/spring-data/commons/reference/3.3/repositories.html)"
"스프링 데이터 레파지토리의 XML 구성에 대한 정보는 어디에서 찾을 수 있나요?","네임스페이스 참조(repositories/namespace-reference.html#repositories.namespace-reference)에서 확인할 수 있습니다. 이는 레파지토리 API를 지원하는 모든 스프링 데이터 모듈에서 지원되는 XML 구성을 다룹니다. (출처: https://docs.spring.io/spring-data/commons/reference/3.3/repositories.html)"
"Spring Data에서 Repository 인터페이스는 어떤 역할을 하나요?","Spring Data에서 Repository 인터페이스는 관리할 도메인 클래스와 도메인 클래스의 식별자 유형을 타입 인자로 받는 중앙 인터페이스입니다. 이 인터페이스는 주로 작업할 유형을 캡처하고 이 인터페이스를 확장하는 인터페이스를 발견하는 데 도움이 되는 마커 인터페이스로 작동합니다. (출처: https://docs.spring.io/spring-data/commons/reference/3.3/repositories/core-concepts.html)"
"CrudRepository와 ListCrudRepository 인터페이스는 어떤 기능을 제공하나요?","CrudRepository와 ListCrudRepository 인터페이스는 관리 중인 엔티티 클래스에 대한 정교한 CRUD 기능을 제공합니다. CrudRepository 인터페이스의 메서드는 Iterable을 반환하고, ListCrudRepository는 List를 반환합니다. (출처: https://docs.spring.io/spring-data/commons/reference/3.3/repositories/core-concepts.html)"
"PagingAndSortingRepository와 ListPagingAndSortingRepository 인터페이스는 어떤 기능을 제공하나요?","PagingAndSortingRepository와 ListPagingAndSortingRepository 인터페이스는 엔티티에 대한 페이지화된 액세스를 용이하게 하는 추가 메서드를 제공합니다. 이러한 메서드는 도메인 클래스의 식별자 유형을 타입 인자로 받는 Iterable<T> findAll(Sort sort) 및 Page<T> findAll(Pageable pageable)입니다. (출처: https://docs.spring.io/spring-data/commons/reference/3.3/repositories/core-concepts.html)"
"스프링 데이터 리포지토리를 정의하는 방법은 무엇인가요?","리포지토리 인터페이스를 정의하려면 먼저 도메인 클래스별 리포지토리 인터페이스를 정의해야 합니다. 인터페이스는 Repository를 상속하고 도메인 클래스 및 ID 유형에 대해 타입이 지정되어야 합니다. 해당 도메인 유형에 대한 CRUD 메서드를 노출하려면 Repository 대신 CrudRepository 또는 해당 변형 중 하나를 상속할 수 있습니다."
"스프링 데이터에서 리포지토리 유형을 세분화하는 방법은 무엇인가요?","CRUD 리포지토리 인터페이스 중 하나를 상속하면 엔티티를 조작하는 완전한 세트 메서드가 노출됩니다. 노출되는 메서드를 선택적으로 지정하려면 CRUD 리포지토리에서 노출하려는 메서드를 도메인 리포지토리로 복사하면 됩니다. 이렇게 하면 가능한 경우 Spring Data가 반환 유형을 준수합니다."
"스프링 데이터에서 여러 모듈을 사용할 때 리포지토리를 사용하는 방법은 무엇인가요?","스프링 데이터는 리포지토리 또는 도메인 클래스의 세부 정보를 사용하여 리포지토리 정의에 대한 스프링 데이터 모듈 바인딩을 결정합니다. 리포지토리 정의가 모듈별 리포지토리 인터페이스를 상속하는 경우 해당 특정 스프링 데이터 모듈의 유효한 후보입니다. 도메인 클래스가 모듈별 유형 어노테이션으로 어노테이션 처리된 경우 해당 특정 스프링 데이터 모듈의 유효한 후보입니다."
"스프링 데이터에서 쿼리 메소드를 정의하는 방법은 무엇인가요?","스프링 데이터에서 쿼리 메소드를 정의하는 두 가지 방법이 있습니다. 첫 번째는 쿼리 메소드 이름에서 직접 쿼리를 파생하는 것입니다. 두 번째는 수동으로 정의된 쿼리를 사용하는 것입니다. 사용 가능한 옵션은 실제 저장소에 따라 다릅니다. 그러나 어떤 실제 쿼리가 생성되는지 결정하는 전략이 있어야 합니다. 다음 섹션에서는 사용 가능한 옵션에 대해 설명합니다. (Source: https://docs.spring.io/spring-data/commons/reference/3.3/repositories/query-methods-details.html)"
"리포지토리 인프라에서 쿼리를 해결하기 위해 사용 가능한 전략은 무엇인가요?","리포지토리 인프라에서 쿼리를 해결하기 위해 사용 가능한 전략은 XML 구성에서 query-lookup-strategy 속성을 통해 네임스페이스에서 전략을 구성할 수 있습니다. 자바 구성에서는 EnableJpaRepositories 어노테이션의 queryLookupStrategy 속성을 사용할 수 있습니다. 일부 전략은 특정 데이터 저장소에 대해 지원되지 않을 수 있습니다. CREATE는 쿼리 메소드 이름에서 저장소별 쿼리를 구성하려고 시도합니다. 쿼리 메소드 이름에서 주어진 일련의 잘 알려진 접두사를 제거하고 메소드의 나머지 부분을 파싱하는 것이 일반적인 접근 방식입니다. 쿼리 생성에 대한 자세한 내용은 'Query Creation(#repositories.query-methods.query-creation)'에서 확인할 수 있습니다. USE_DECLARED_QUERY는 선언된 쿼리를 찾으려고 시도하고 찾지 못하면 예외를 throw합니다. 쿼리는 어딘가에 어노테이션으로 정의되거나 다른 방법으로 선언될 수 있습니다. 해당 저장소에 대한 사용 가능한 옵션을 찾으려면 특정 저장소의 문서를 참조하십시오. 리포지토리 인프라가 부트스트랩 시간에 메소드에 대한 선언된 쿼리를 찾지 못하면 실패합니다. CREATE_IF_NOT_FOUND(기본값)는 CREATE와 USE_DECLARED_QUERY를 결합합니다. 먼저 선언된 쿼리를 찾고, 선언된 쿼리를 찾지 못하면 사용자 지정 메소드 이름 기반 쿼리를 생성합니다. 이것은 기본 조회 전략이며, 명시적으로 아무것도 구성하지 않은 경우 사용됩니다. 메소드 이름으로 빠른 쿼리 정의가 가능하지만 필요에 따라 선언된 쿼리를 도입하여 이러한 쿼리를 사용자 지정할 수 있습니다. (Source: https://docs.spring.io/spring-data/commons/reference/3.3/repositories/query-methods-details.html)"
"스프링 데이터 리포지토리 인프라에 내장된 쿼리 빌더 메커니즘은 어떤 용도로 사용되나요?","스프링 데이터 리포지토리 인프라에 내장된 쿼리 빌더 메커니즘은 리포지토리의 엔티티에 대한 제약 쿼리를 구축하는 데 유용합니다. 다음 예제는 여러 쿼리를 만드는 방법을 보여줍니다. 메소드 이름에서 쿼리를 생성하는 것은 리포지토리의 엔티티에 대한 제약 쿼리를 구축하는 데 유용합니다. (Source: https://docs.spring.io/spring-data/commons/reference/3.3/repositories/query-methods-details.html)"
"스프링 데이터 커스텀 리포지토리 구현을 어떻게 생성하나요?","커스텀 리포지토리 기능을 위한 인터페이스를 정의하고, 커스텀 리포지토리 기능을 위한 구현 클래스를 만든 다음, 리포지토리 인터페이스를 해당 인터페이스로 확장하면 됩니다. 인터페이스와 구현 클래스의 이름은 해당 인터페이스에 대응하는 클래스 이름의 가장 중요한 부분은 Impl 접미사입니다. 구현 자체는 Spring Data에 의존하지 않으며, 일반적인 Spring 빈이 될 수 있습니다. 그런 다음, 해당 정보를 포함한 구성 파일을 사용하여 커스텀 리포지토리 구현을 구성할 수 있습니다. (출처: https://docs.spring.io/spring-data/commons/reference/3.3/repositories/custom-implementations.html)"
"Spring Data에서 리포지토리의 커스텀 기능을 어떻게 추가할 수 있나요?","먼저 커스텀 기능을 위한 파편 인터페이스와 구현을 정의해야 합니다. 그런 다음, 리포지토리 인터페이스를 해당 인터페이스로 확장할 수 있습니다. 파편 인터페이스를 리포지토리 인터페이스로 확장하면 CRUD 및 커스텀 기능이 결합되어 클라이언트에서 사용할 수 있습니다. 리포지토리는 선언된 순서대로 가져온 여러 커스텀 구현으로 구성될 수 있으며, 커스텀 구현은 기본 구현 및 리포지토리 측면보다 우선순위가 높습니다. (출처: https://docs.spring.io/spring-data/commons/reference/3.3/repositories/custom-implementations.html)"
"Spring Data에서 커스텀 리포지토리 기본 클래스를 어떻게 구성하나요?","기본 리포지토리 클래스를 확장하는 구현 클래스를 만들어야 합니다. 이 클래스는 새로운 도입된 메서드에서 사용하기 위해 EntityManager를 유지해야 합니다. Spring Data 인프라가 커스텀 리포지토리 기본 클래스를 인식하도록 하려면, 구성을 사용하여 repositoryBaseClass를 사용하면 됩니다. (출처: https://docs.spring.io/spring-data/commons/reference/3.3/repositories/custom-implementations.html)"
"스프링 데이터에서 @DomainEvents 어노테이션을 사용하는 목적은 무엇인가요?","스프링 데이터에서 @DomainEvents 어노테이션을 사용하는 목적은 애그리게이트 루트에서 도메인 이벤트를 쉽게 게시하기 위함입니다. 이 어노테이션은 애그리게이트 루트의 메서드에 적용할 수 있으며, 단일 이벤트 인스턴스 또는 이벤트 컬렉션을 반환할 수 있습니다. (출처: <https://docs.spring.io/spring-data/commons/reference/3.3/repositories/core-domain-events.html>)"
"스프링 데이터에서 @AfterDomainEventPublication 어노테이션을 사용하는 목적은 무엇인가요?","스프링 데이터에서 @AfterDomainEventPublication 어노테이션을 사용하는 목적은 모든 이벤트가 게시된 후, 게시될 이벤트 목록을 정리하는 등 잠재적으로 정리 작업을 수행할 수 있는 메서드를 지정하는 것입니다. (출처: <https://docs.spring.io/spring-data/commons/reference/3.3/repositories/core-domain-events.html>)"
"스프링 데이터에서 @DomainEvents와 @AfterDomainEventPublication 메서드가 호출되는 경우는 언제인가요?","스프링 데이터에서 @DomainEvents와 @AfterDomainEventPublication 메서드는 Spring Data 리포지토리 메서드 중 save(...), saveAll(...), delete(...), deleteAll(...), deleteAllInBatch(...), deleteInBatch(...) 중 하나가 호출될 때 호출됩니다. 이 메서드들은 애그리게이트 루트 인스턴스를 인자로 받습니다. deleteById(...)는 구현에 따라 쿼리를 발행하여 인스턴스를 삭제할 수 있으므로 애그리게이트 인스턴스에 대한 액세스 권한이 없습니다. (출처: <https://docs.spring.io/spring-data/commons/reference/3.3/repositories/core-domain-events.html>)"
"Spring Data는 어떤 Spring Data 모듈과 통합되어 Spring Data를 다양한 컨텍스트에서 사용할 수 있게 하는가요?","Querydsl(http://www.querydsl.com/)"
"QuerydslPredicateExecutor 인터페이스를 사용하여 Querydsl과 통합하는 방법은 무엇인가요?","QuerydslPredicateExecutor를 리포지토리 인터페이스에 확장합니다."
"Spring Data의 웹 지원은 어떤 Spring Data 모듈과 함께 제공되나요?","Spring Data의 리포지토리 프로그래밍 모델을 지원하는 모듈은 다양한 웹 지원을 제공합니다."
"스프링 데이터의 스크롤링은 어떤 상황에서 사용되나요?","스프링 데이터의 스크롤링은 큰 결과 집합을 처리할 때 사용되며, 페이지네이션에 비해 더 세밀한 접근 방식으로 결과를 가져올 수 있습니다. 스크롤링은 안정적인 정렬, 스크롤 유형(오프셋 또는 키셋 기반 스크롤링) 및 결과 제한을 포함합니다. Querydsl을 사용하여 표현식을 연결하여 여러 기준을 하나의 표현식으로 수집할 수 있습니다. ScrollPosition은 전체 쿼리 결과에서 요소의 정확한 위치를 식별합니다. 스크롤 위치는 독점적으로 처리되므로 결과는 주어진 위치 이후에 시작됩니다. (출처: https://docs.spring.io/spring-data/commons/reference/3.3/repositories/scrolling.html)"
"오프셋 스크롤링과 키셋 필터링의 차이점은 무엇인가요?","오프셋 스크롤링은 페이지네이션과 유사하게 오프셋 카운터를 사용하여 결과 수를 건너뛰고 데이터 소스에서 주어진 오프셋부터 결과를 반환하도록 합니다. 그러나 대부분의 데이터베이스는 서버가 결과를 반환하기 전에 전체 쿼리 결과를 구체화해야 합니다. 반면, 키셋 필터링은 데이터베이스의 내장 기능을 활용하여 결과 하위 집합을 검색하는 접근 방식으로, 개별 쿼리에 대한 계산 및 I/O 요구 사항을 줄이는 것을 목표로 합니다. 이 접근 방식은 쿼리에 키를 전달하여 스크롤링을 재개하기 위해 키 집합을 유지하며, 필터 기준을 수정합니다. (출처: https://docs.spring.io/spring-data/commons/reference/3.3/repositories/scrolling.html)"
"키셋 기반 스크롤링의 제한 사항은 무엇인가요?","키셋 기반 스크롤링의 주요 제한 사항은 키셋 속성(정렬에 사용되는 속성)이 null이 아니어야 한다는 것입니다. 이 제한은 비교 연산자의 저장소별 null 값 처리와 인덱싱된 소스에 대해 쿼리를 실행해야 하는 필요성 때문에 적용됩니다. 널 가능한 속성에 대해 키셋 필터링을 사용하면 예기치 않은 결과가 발생할 수 있습니다. 키셋 기반 스크롤링을 적용하는 쿼리에는 정렬에 사용되는 속성이 반환되어야 하며, 이러한 속성은 반환된 엔티티에 매핑되어야 합니다. (출처: https://docs.spring.io/spring-data/commons/reference/3.3/repositories/scrolling.html)"
"스프링 데이터에서 리포지토리 메서드의 반환값이 없을 때 어떻게 처리하나요?","스프링 데이터 2.0부터는 리포지토리 CRUD 메서드에서 개별 집합 인스턴스를 반환하는 경우 Java 8의 Optional을 사용하여 값의 부재 가능성을 나타냅니다. 또한, Spring Data는 쿼리 메서드에서 다음과 같은 래퍼 유형을 반환하는 것을 지원합니다: com.google.common.base.Optional, scala.Option, io.vavr.control.Option. 또는 쿼리 메서드는 래퍼 유형을 전혀 사용하지 않을 수도 있습니다. 이 경우 쿼리 결과의 부재는 null을 반환하여 나타냅니다. 컬렉션, 컬렉션 대안, 래퍼 및 스트림을 반환하는 리포지토리 메서드는 null을 반환하지 않고 해당 빈 표현을 반환합니다. 자세한 내용은 '리포지토리 쿼리 반환 유형(query-return-types-reference.html)'을 참조하십시오. (출처: https://docs.spring.io/spring-data/commons/reference/3.3/repositories/null-handling.html)"
"스프링 데이터에서 리포지토리 메서드의 파라미터와 반환값에 대한 nullability 제약 조건을 어떻게 표현할 수 있나요?","스프링 프레임워크의 nullability 어노테이션을 사용하여 리포지토리 메서드의 nullability 제약 조건을 표현할 수 있습니다. @NonNullApi 어노테이션은 패키지 수준에서 사용되어 파라미터와 반환값에 대한 기본 동작을 각각 null 값을 허용하거나 생성하지 않는 것으로 선언합니다. @NonNull 어노테이션은 null이 아니어야 하는 파라미터 또는 반환값에 사용됩니다. @Nullable 어노테이션은 null이 될 수 있는 파라미터 또는 반환값에 사용됩니다. JSR 305 메타 어노테이션은 도구 공급업체가 스프링 어노테이션에 대한 지원을 하드 코딩하지 않고도 일반적인 방식으로 null-safety 지원을 제공할 수 있도록 합니다. 쿼리 메서드에 대한 nullability 제약 조건을 런타임에서 확인하려면 package-info.java에서 Spring의 @NonNullApi를 사용하여 패키지 수준에서 null이 아님을 활성화해야 합니다. 이 경우 쿼리 메서드 호출은 nullability 제약 조건에 대해 런타임에서 유효성을 검사합니다. 정의된 제약 조건을 위반하는 쿼리 결과가 있는 경우 예외가 발생합니다. (출처: https://docs.spring.io/spring-data/commons/reference/3.3/repositories/null-handling.html)"
"코틀린 기반 리포지토리에서 nullability 제약 조건을 어떻게 처리하나요?","코틀린은 언어에 nullability 제약 조건의 정의를 내장하고 있습니다. 코틀린 코드는 메서드 시그니처를 통해 nullability 제약 조건을 표현하지 않고 컴파일된 메타데이터를 통해 표현됩니다. 코틀린의 nullability 제약 조건을 검사하려면 프로젝트에 kotlin-reflect JAR를 포함해야 합니다. Spring Data 리포지토리는 언어 메커니즘을 사용하여 이러한 제약 조건을 정의하고 동일한 런타임 검사를 적용합니다. (출처: https://docs.spring.io/spring-data/commons/reference/3.3/repositories/null-handling.html)"
"Spring Data에서 프로젝션이란 무엇인가요?","Spring Data에서 프로젝션은 관리되는 집합체의 일부 속성을 기반으로 선언적으로 모델링하는 유형입니다. 프로젝션은 프로그래밍 방식으로 생성되지 않고 유형 계층 외부에 존재합니다. 프로젝션에는 인터페이스 기반 프로젝션과 클래스 기반 프로젝션(DTO)이 있습니다. 프로젝션은 부분 뷰를 검색하기 위해 사용되며, 쿼리 메서드의 반환 유형으로 사용할 수 있습니다. Spring Data는 쿼리 메서드의 반환 유형을 사용하여 프로젝션 프록시를 생성하여 프로젝션을 지원합니다. 프로젝션은 재귀적으로 사용할 수 있습니다."
"인터페이스 기반 프로젝션과 클래스 기반 프로젝션(DTO)의 차이점은 무엇인가요?","인터페이스 기반 프로젝션은 관리되는 집합체의 일부 속성을 기반으로 선언적으로 모델링하는 유형입니다. 인터페이스 기반 프로젝션은 쿼리 메서드의 반환 유형으로 사용할 수 있으며, Spring Data는 쿼리 메서드의 반환 유형을 사용하여 프로젝션 프록시를 생성합니다. 클래스 기반 프로젝션(DTO)은 값 유형 DTO(데이터 전송 객체)를 사용하여 검색하려는 필드에 대한 속성을 보유합니다. DTO 유형은 프로젝션 인터페이스와 동일한 방식으로 사용할 수 있지만, 프록시 생성이 발생하지 않으며 중첩 프로젝션을 적용할 수 없습니다. DTO는 값 의미론을 준수하며 equals(...), hashCode() 및 toString() 메서드가 자동으로 생성됩니다."
"Spring Data에서 닫힌 프로젝션과 열린 프로젝션의 차이점은 무엇인가요?","닫힌 프로젝션은 프로젝션 인터페이스의 접근자 메서드가 모두 대상 집합체의 속성과 일치하는 프로젝션입니다. 닫힌 프로젝션은 쿼리 실행 최적화를 가능하게 합니다. 열린 프로젝션은 @Value 어노테이션을 사용하여 새로운 값을 계산하는 프로젝션 인터페이스의 접근자 메서드입니다. 열린 프로젝션은 Spring Data가 쿼리 실행 최적화를 적용할 수 없으며, SpEL 표현이 집합체의 모든 속성을 사용할 수 있습니다. 열린 프로젝션은 간단한 표현식에 대해 기본 메서드를 사용하거나, 더 유연한 옵션을 위해 Spring 빈에서 사용자 정의 로직을 구현할 수 있습니다."
"Query by Example(QBE)란 무엇인가요?","Query by Example(QBE)는 간단한 인터페이스를 가진 사용자 친화적인 쿼리 기술입니다. 동적 쿼리 생성을 허용하며 필드 이름을 포함하는 쿼리를 작성할 필요가 없습니다. 실제로 Query by Example은 스토어별 쿼리 언어를 사용하여 쿼리를 작성할 필요가 없습니다. (출처: https://docs.spring.io/spring-data/commons/reference/3.3/query-by-example.html)"
"Query by Example API의 네 가지 부분은 무엇인가요?","Query by Example API는 Probe, ExampleMatcher, Example, FetchableFluentQuery의 네 가지 부분으로 구성됩니다. (출처: https://docs.spring.io/spring-data/commons/reference/3.3/query-by-example.html)"
"Query by Example의 제한 사항은 무엇인가요?","Query by Example은 중첩 또는 그룹화된 속성 제약 조건(예: firstname = ?0 또는 (firstname = ?1 and lastname = ?2))에 대한 지원, 문자열 일치에 대한 스토어별 지원 등의 제한 사항이 있습니다. (출처: https://docs.spring.io/spring-data/commons/reference/3.3/query-by-example.html)"
"스프링 데이터에서 Value Expressions는 어떤 역할을 하나요?","Value Expressions는 Spring Expression Language (SpEL)과 Property Placeholder Resolution의 조합으로, 프로그램적인 표현식의 강력한 평가와 Environment(구성 속성 등)의 값을 가져오기 위한 property-placeholder resolution의 간결함을 결합합니다. 이는 주석이 달린 값과 같은 신뢰할 수 있는 입력에 의해 정의되어야 하며, 사용자 입력에서 결정되어서는 안 됩니다. Value Expression API를 사용하여 파싱 및 평가는 ValueExpressionParser API에 의해 처리되며, SpEL 표현식은 #{…} 형식으로 둘러싸인 Template 스타일을 따릅니다. 평가 컨텍스트는 EvaluationContextProvider에 의해 제공되며, ExtensionAwareEvaluationContextProvider와 같은 구현체는 애플리케이션 컨텍스트에서 컨텍스트 확장을 결정합니다. 컨텍스트 확장은 루트 객체, 속성 및 함수를 제공하여 EvaluationContext를 채우는 데 사용됩니다. 또한, ${…} 형식의 속성 플레이스홀더는 Environment를 통해 제공되는 속성을 참조하며, 시스템 속성, 애플리케이션 구성 파일, 환경 구성 또는 비밀 관리 시스템에 의해 기여된 속성 소스와 같은 값을 해결하는 데 유용합니다."
"Value Expressions에서 Property Placeholder Resolution은 어떤 역할을 하나요?","Value Expressions에서 Property Placeholder Resolution은 ${...} 형식으로 표시되는 플레이스홀더를 통해 Environment(구성 속성 등)의 값을 가져오는 데 사용됩니다. 이러한 플레이스홀더는 시스템 속성, 애플리케이션 구성 파일, 환경 구성 또는 비밀 관리 시스템과 같은 다양한 소스에서 값을 해결하는 데 유용합니다. 스프링 프레임워크의 @Value 사용에 대한 문서에서 속성 플레이스홀더에 대한 자세한 내용을 확인할 수 있습니다."
"Value Expressions의 성능 고려 사항은 무엇인가요?","Value Expressions는 코드에 많은 유연성을 제공하지만, 각 사용 시 표현식을 평가해야 하므로 성능에 영향을 줄 수 있습니다. 따라서, 신뢰할 수 있는 소스(예: 주석)에서만 표현식을 파싱하고 평가하며, 사용자 제공 표현식을 받아들이면 보안 취약점이 발생할 수 있으므로 주의해야 합니다. 또한, 파싱 및 평가를 피하기 위해 ValueExpression을 캐시하여 나중에 사용할 수 있습니다."
"스프링 데이터에서 리액티브 인프라를 사용할 때, @CreatedBy 또는 @LastModifiedBy 정보를 어떻게 프로바이더 할 수 있나요?","스프링 데이터에서 리액티브 인프라를 사용할 때, ReactiveAuditorAware<T> SPI 인터페이스를 구현하여 애플리케이션과 상호 작용하는 현재 사용자 또는 시스템을 인프라에 알려야 합니다. 제네릭 타입 T는 @CreatedBy 또는 @LastModifiedBy로 주석이 달린 속성의 타입을 정의합니다. 다음 예제는 리액티브 스프링 시큐리티의 Authentication 객체를 사용하는 인터페이스의 구현을 보여줍니다: Implementation of ReactiveAuditorAware based on Spring Security class SpringSecurityAuditorAware implements ReactiveAuditorAware<User> { @Override public Mono<User> getCurrentAuditor() { return ReactiveSecurityContextHolder.getContext() .map(SecurityContext::getAuthentication) .filter(Authentication::isAuthenticated) .map(Authentication::getPrincipal) .map(User.class::cast); } } 구현은 스프링 시큐리티에서 제공하는 Authentication 객체에 액세스하고, UserDetails 구현에서 생성한 사용자 정의 UserDetails 인스턴스를 찾습니다. 여기서 가정하는 것은 UserDetails 구현을 통해 도메인 사용자를 노출하지만, 찾은 Authentication을 기반으로 어디에서든 찾아볼 수 있다는 것입니다. (출처: https://docs.spring.io/spring-data/commons/reference/3.3/auditing.html)"
"스프링 데이터에서 감사 메타데이터를 정의하는 데 어노테이션 대신 인터페이스를 사용하는 방법은 무엇인가요?","스프링 데이터에서 감사 메타데이터를 정의하는 데 어노테이션 대신 인터페이스를 사용하려면 도메인 클래스가 Auditable 인터페이스를 구현하도록 해야 합니다. 이 인터페이스는 모든 감사 속성에 대한 setter 메서드를 노출합니다. (출처: https://docs.spring.io/spring-data/commons/reference/3.3/auditing.html)"
